newspaper;title;date;abstract;link
Financial Times;civil society must be part of the digital services act;March 29, 2022;...we don’t know how disinformation, hate speech and online propaganda are going to evolve, particularly in web 3.0 and themetaverse. but evolve it will....;https://www.ft.com/content/99bb6c10-bb09-40c0-bdd9-5b74224a5086
Financial Times;firstft: biden to blame trump for capitol riots in speech on anniversary of attacks;January 6, 2022;...the ‘gold rush’ inmetaversehardware themetaverse— a catch-all term suggesting that people will spend ever greater proportions of their lives in ever more immersive virtual worlds — may lack an exact...;https://www.ft.com/content/617ce21f-4098-4285-9949-170489bde3e7
Financial Times;asset management: pimco’s manny roman: ‘i call that generational luck’;July 18, 2022;...however he has invested alongside galaxy on projects including the exchange bullish global and derby stars, which describes itself as “a horseracingmetaversegame where players can breed, grow, build and...;https://www.ft.com/content/7892b5bd-610b-4bfe-bd91-9f252e3850ba
Financial Times;moschino in the sims to bikini armour — how games and fashion are colliding;November 30, 2021;...the nominees for the fashion award formetaversedesign were all player-creators from the online gaming platform roblox....;https://www.ft.com/content/aa814130-29bf-443f-a0c5-2ac37fedc542
Financial Times;letter: how will a cutesy avatar handle an office romance?;August 30, 2021;...hannah murphy’s report on facebook’s vision for the “metaverse” left me with a strong urge to drop off the grid (“avatars star in facebook’s version of the office”, august 20)....;https://www.ft.com/content/37a2831d-3b62-4135-b1a2-705a3d3694ed
Financial Times;business school briefing: management inertia, top finance schools, best books;November 15, 2021;...last week, i asked you how themetaversemight improve management....;https://www.ft.com/content/129cad9e-b332-4a14-9407-88a8aa1622eb
Financial Times;tencent revenue growth drops as beijing gaming crackdown takes hold;November 10, 2021;...“we have a lot of the technology and knowhow for us to explore themetaverseopportunity,” lau said....;https://www.ft.com/content/be4906f3-6215-4a39-bb72-3f301d6633c7
Financial Times;sandberg’s legacy: ‘facebook would not be facebook without sheryl’;June 3, 2022;...zuckerberg has been focused on his vision for themetaverse, at a time when facebook’s share price is flailing, growth is slowing and competition is rising....;https://www.ft.com/content/54a1ad4b-46d7-40cd-8c45-814f2c98c8dd
Financial Times;south korea plots its next entertainment blockbuster;November 2, 2021;...in may, the south korean government launched a “metaversealliance” of over 200 companies and institutions....;https://www.ft.com/content/7c3c5302-b230-4531-8fbb-237a32caec5a
Financial Times;tech groups cut jobs and risk-taking in new reality of market rout;May 14, 2022;...after dramatically renaming and reorienting his company last year, meta chief executive mark zuckerberg’s eagerness around themetaversehas made way for a more clipped enthusiasm for big investment....;https://www.ft.com/content/5b870472-5069-4b78-8bf3-62c7b745abe2
Financial Times;facebook ‘retooling’ efforts to prioritise younger users;October 25, 2021;...but we basically believe that themetaverseis going to be the successor to the mobile internet.”...;https://www.ft.com/content/db376f67-5b51-4670-a0cc-c4901b3d96f2
Financial Times;the great tokyo exodus;June 6, 2022;...nambu says the company is catching the attention of technology engineers who want to return home to the island, enabling pasona to start new businesses involving avatars and themetaverse....;https://www.ft.com/content/17cdcb73-bbf0-45f9-984c-fdeba3b1d45c
Financial Times;keys to the dior – a night at the fabled flagship store;May 17, 2022;...“so much is said about themetaverseand digital, but it’s far from the same thing.”  for those feeling less adventurous, the suite is a consummately inspiring place to pass an evening or two....;https://www.ft.com/content/c92717d6-e883-4719-85e7-879dfa3d2847
Financial Times;activist investor urges peloton to fire chief and explore sale;January 24, 2022;...“undoubtedly, peloton and its customer base would be extremely attractive to any number of technology, streaming,metaverseand sportswear companies (eg: apple, disney, sony, nike), who could extend their...;https://www.ft.com/content/41c29068-ed4f-4ecb-b7e6-79fb27cec280
Financial Times;best of lex: meta facebook, better twilio, debtor sunakpremiumcontent;October 29, 2021;...the reality labs unit, which builds its augmented reality, virtual reality andmetaverseproducts, will cost $10bn in forgone operating profit next year....;https://www.ft.com/content/3e87b7ec-1dac-4794-920a-593ec6e0b96c
Financial Times;facebook owner meta dives into nft digital collectibles craze;January 20, 2022;...the move comes after meta chief executive mark zuckerberg last year said that nfts could one day be wielded to support a market for digital goods in its plannedmetaverse, an avatar-filled world that the...;https://www.ft.com/content/2745d50b-36e4-4c0a-abe0-e93f035b0628
Financial Times;keys to the dior – a night at the fabled flagship store;May 17, 2022;...“so much is said about themetaverseand digital, but it’s far from the same thing.”  for those feeling less adventurous, the suite is a consummately inspiring place to pass an evening or two....;https://www.ft.com/content/c92717d6-e883-4719-85e7-879dfa3d2847
Financial Times;japan’s ‘national resilience’ has taken a battering;February 20, 2022;...the top three places are generally filled with the kind of buzzy, growth-centric ideas like electric vehicles, solid-state batteries and themetaversethat get markets excited....;https://www.ft.com/content/89b66c3e-20a5-490b-8a0d-4da03a777860
Financial Times;activist investor urges peloton to fire chief and explore sale;January 24, 2022;...“undoubtedly, peloton and its customer base would be extremely attractive to any number of technology, streaming,metaverseand sportswear companies (eg: apple, disney, sony, nike), who could extend their...;https://www.ft.com/content/41c29068-ed4f-4ecb-b7e6-79fb27cec280
Financial Times;john riccitiello: gamers don’t care whether it’s ar or vr — they just want good content;December 16, 2022;...mark zuckerberg is all in on themetaversebut vr headset sales remain pretty low. how do you see vr turning out today compared with what you expected when you made that investment?...;https://www.ft.com/content/417613bf-81cc-445d-b7be-715fca2c6c87
Financial Times;firstft: biden and powell meet as inflation surges;May 31, 2022;...how tech companies are betting on themetaversethe $200bn gaming industry is twice the size of the film business and has become a battleground as tech leaders vie to create the next iteration of the internet...;https://www.ft.com/content/dcea63a4-f216-4a06-89cd-096b3bcf166a
Financial Times;peak inflation (we hope)premiumcontent;May 31, 2022;...(ethan wu)one good watch  an excellent, visually rich ft film on gaming as the on ramp to themetaverse.recommended newsletters for you  due diligence — top stories from the world of corporate finance....;https://www.ft.com/content/1854f495-1138-42f5-aa57-3ec52d782bbd
Financial Times;firstft: us and uk order embassy staff to leave ukraine;January 24, 2022;...themetaverse’sbandwidth problem the speculative poetry of what might eventually be possible in themetaverseis jumping far ahead of more prosaic reality, experts say....;https://www.ft.com/content/b3a9cde2-20f5-4369-abd6-c1977c271afb
Financial Times;hybrid working, best entrepreneurship teaching, german schools;February 21, 2022;...metaversevs employment law: the reality of the virtual workplace it is unclear how employee protections apply in the universal digital realm. what counts as harassment?...;https://www.ft.com/content/237d8458-897c-4beb-82f9-a2736987f2d0
Financial Times;investment masterclass: stuart kirk has ‘skin in the game’;February 21, 2023;...claer barrettnow, you said in a recent column that you were interested to find ways of investing in themetaverse. i think you’ve been deluged with emails from readers about that....;https://www.ft.com/content/e7fec66d-cf7c-4995-9713-099c06f2291a
Financial Times;has sony become the entertainment group it always wanted to be?;January 17, 2022;...all this with cutting-edge hardware, including the vr headsets and other gear that many believe will be the gateway to themetaverse....;https://www.ft.com/content/70877521-29f6-406f-ae13-b1fdfc837eed
Financial Times;goto lists and china presses start on video gamespremiumcontent;April 14, 2022;...asia)  taiwan cable maker bizlink in global push to tap localisation demand (nikkei asia)  lex — goto/indonesia: sky-high valuations for lossmaking start-ups cannot last (ft)  singapore’s dbs exploresmetaverse...;https://www.ft.com/content/83c3574f-7792-4efa-ac44-6dbd9dc5be9b
Financial Times;how nfts became a $40bn market in 2021;December 31, 2021;...in the longer term, enthusiasts hope tokens will one day power ecommerce in anymetaverseormetaverses, futuristic digital avatar-filled virtual worlds....;https://www.ft.com/content/e95f5ac2-0476-41f4-abd4-8a99faa7737d
Financial Times;no nft, no comment — how digital art dominated 2021;December 16, 2021;...such enthusiasm for traditional paintings may not run deep through 2022 but made a refreshing old-guard contrast to themetaverse....;https://www.ft.com/content/4336bb9a-74c9-4771-a2ad-efa79bad287e
Financial Times;meta: what’s in a name?;October 27, 2021;...the renamed company will stake its future on the “metaverse”....;https://www.ft.com/content/a3129c62-2fb1-4659-9f70-a30bd2d0e963
Financial Times;michael lewis: ‘the thing that really works for trump is: the system’s rigged’;July 4, 2022;...themetaversein one word? shallow and phoney.  lewis cites a “multimillion-dollar” lobbying campaign against flash boys....;https://www.ft.com/content/af3448b7-3908-4a24-85a1-1ec4dea55390
